FAN0160,PA053,2024-01-05,HN02
FAN0161,PA277,2023-10-01,HN02
FAN0162,PA233,2024-07-04,HN02
FAN0163,PA243,2024-09-28,HN02
FAN0164,PA035,2023-06-03,HN02
FAN0165,PA134,2024-03-26,HN02
FAN0166,PA238,2024-01-07,HN02
FAN0167,PA229,2024-03-02,HN02
FAN0168,PA146,2024-12-30,HN02
FAN0169,PA093,2024-03-22,HN02
FAN0170,PA226,2023-04-07,HN02
FAN0171,PA146,2023-11-23,HN02
FAN0172,PA058,2024-11-07,HN02
FAN0173,PA053,2024-06-03,HN02
FAN0174,PA212,2024-07-13,HN02
FAN0175,PA178,2023-05-09,HN02
FAN0176,PA239,2023-04-26,HN02
FAN0177,PA167,2023-04-29,HN02
FAN0178,PA104,2024-04-05,HN02
FAN0179,PA196,2024-04-16,HN02
FAN0180,PA120,2024-03-13,HN02
FAN0181,PA063,2024-04-13,HN02
FAN0182,PA206,2024-10-23,HN02
FAN0183,PA230,2023-11-29,HN02
FAN0184,PA058,2024-07-02,HN02
FAN0185,PA159,2024-09-14,HN02
FAN0186,PA257,2023-11-01,HN02
FAN0187,PA207,2024-07-24,HN02
FAN0188,PA247,2024-01-05,HN02
FAN0189,PA256,2023-08-26,HN02
FAN0190,PA118,2023-12-28,HN02
FAN0191,PA259,2023-06-23,HN02
FAN0192,PA062,2023-11-21,HN02
FAN0193,PA118,2023-09-10,HN02
FAN0194,PA290,2023-08-24,HN02
FAN0195,PA100,2023-03-23,HN02
FAN0196,PA069,2024-04-06,HN02
FAN0197,PA177,2024-04-02,HN02
FAN0198,PA131,2023-12-26,HN02
FAN0199,PA168,2024-10-08,HN02
FAN0200,PA290,2024-03-01,HN02
FAN0201,PA098,2024-10-31,HN03
FAN0202,PA189,2023-11-18,HN03
FAN0203,PA088,2024-08-23,HN03
FAN0204,PA296,2023-03-22,HN03
FAN0205,PA078,2024-10-30,HN03
FAN0206,PA272,2023-01-25,HN03
FAN0207,PA187,2023-09-16,HN03
FAN0208,PA071,2024-06-30,HN03
FAN0209,PA188,2024-05-25,HN03
FAN0210,PA048,2024-08-05,HN03
FAN0211,PA227,2023-12-30,HN03
FAN0212,PA040,2023-12-24,HN03
FAN0213,PA093,2023-01-21,HN03
FAN0214,PA176,2024-03-08,HN03
FAN0215,PA169,2023-05-02,HN03
FAN0216,PA033,2023-03-06,HN03
FAN0217,PA181,2024-07-10,HN03
FAN0218,PA188,2024-07-24,HN03
FAN0219,PA192,2023-09-10,HN03
FAN0220,PA240,2023-11-28,HN03
FAN0221,PA234,2024-03-30,HN03
FAN0222,PA076,2024-11-12,HN03
FAN0223,PA192,2023-09-02,HN03
FAN0224,PA167,2023-10-18,HN03
FAN0225,PA230,2023-04-24,HN03
FAN0226,PA137,2023-01-02,HN03
FAN0227,PA239,2024-09-18,HN03
FAN0228,PA062,2023-07-23,HN03
FAN0229,PA041,2024-01-03,HN03
FAN0230,PA063,2023-06-12,HN03
FAN0231,PA058,2024-06-05,HN03
FAN0232,PA173,2023-06-21,HN03
FAN0233,PA086,2023-11-19,HN03
FAN0234,PA270,2023-06-08,HN03
FAN0235,PA144,2023-07-02,HN03
FAN0236,PA245,2023-05-03,HN03
FAN0237,PA042,2024-12-23,HN03
FAN0238,PA189,2023-01-08,HN03
FAN0239,PA033,2023-05-23,HN03
FAN0240,PA118,2023-02-21,HN03
FAN0241,PA263,2023-05-16,HN03
FAN0242,PA226,2024-01-21,HN03
FAN0243,PA208,2024-10-24,HN03
FAN0244,PA092,2024-04-01,HN03
FAN0245,PA228,2024-04-20,HN03
FAN0246,PA087,2024-04-10,HN03
FAN0247,PA225,2023-05-29,HN03
FAN0248,PA245,2024-01-19,HN03
FAN0249,PA063,2024-06-27,HN03
FAN0250,PA068,2024-12-27,HN03
FAN0251,PA200,2024-06-02,HN03
FAN0252,PA259,2023-04-10,HN03
FAN0253,PA293,2024-01-02,HN03
FAN0254,PA200,2024-09-06,HN03
FAN0255,PA206,2024-09-13,HN03
FAN0256,PA104,2024-01-14,HN03
FAN0257,PA177,2024-08-10,HN03
FAN0258,PA249,2024-10-09,HN03
FAN0259,PA079,2024-01-01,HN03
FAN0260,PA178,2024-08-16,HN03
FAN0261,PA093,2023-07-18,HN03
FAN0262,PA041,2024-01-26,HN03
FAN0263,PA212,2024-11-04,HN03
FAN0264,PA271,2023-11-21,HN03
FAN0265,PA143,2024-08-22,HN03
FAN0266,PA245,2024-07-09,HN03
FAN0267,PA084,2023-08-22,HN03
FAN0268,PA137,2023-07-17,HN03
FAN0269,PA168,2023-03-28,HN03
FAN0270,PA009,2024-07-07,HN03
FAN0271,PA253,2024-06-19,HN03
FAN0272,PA188,2023-04-05,HN03
FAN0273,PA199,2023-07-01,HN03
FAN0274,PA098,2024-06-10,HN03
FAN0275,PA229,2024-09-06,HN03
FAN0276,PA193,2023-03-08,HN03
FAN0277,PA282,2023-06-03,HN03
FAN0278,PA239,2023-08-20,HN03
FAN0279,PA061,2023-12-27,HN03
FAN0280,PA136,2023-09-23,HN03
FAN0281,PA231,2024-12-12,HN03
FAN0282,PA259,2023-01-01,HN03
FAN0283,PA100,2024-06-21,HN03
FAN0284,PA105,2024-03-11,HN03
FAN0285,PA058,2024-05-06,HN03
FAN0286,PA226,2023-10-24,HN03
FAN0287,PA249,2024-03-25,HN03
FAN0288,PA032,2023-01-03,HN03
FAN0289,PA006,2023-11-05,HN03
FAN0290,PA098,2023-11-08,HN03
FAN0291,PA156,2023-09-11,HN03
FAN0292,PA159,2023-06-30,HN03
FAN0293,PA130,2024-03-12,HN03
FAN0294,PA226,2024-11-17,HN03
FAN0295,PA115,2023-10-14,HN03
FAN0296,PA073,2024-07-11,HN03
FAN0297,PA206,2024-05-21,HN03
FAN0298,PA113,2023-09-03,HN03
FAN0299,PA043,2024-03-04,HN03
FAN0300,PA143,2023-05-03,HN03
FAN0301,PA268,2023-11-18,HN04
FAN0302,PA042,2024-08-10,HN04
FAN0303,PA152,2023-02-17,HN04
FAN0304,PA033,2024-03-03,HN04
FAN0305,PA021,2024-02-21,HN04
FAN0306,PA256,2023-02-26,HN04
FAN0307,PA252,2024-06-02,HN04
FAN0308,PA063,2023-02-07,HN04
FAN0309,PA030,2024-12-16,HN04
FAN0310,PA279,2024-05-04,HN04
FAN0311,PA188,2023-12-07,HN04
FAN0312,PA115,2024-02-15,HN04
FAN0313,PA087,2024-01-27,HN04
FAN0314,PA234,2024-05-17,HN04
FAN0315,PA278,2023-04-26,HN04
FAN0316,PA207,2023-07-26,HN04
FAN0317,PA048,2023-07-18,HN04
FAN0318,PA092,2024-07-26,HN04
FAN0319,PA181,2024-05-14,HN04
FAN0320,PA156,2024-01-23,HN04
FAN0321,PA063,2023-02-18,HN04
FAN0322,PA230,2023-02-15,HN04
FAN0323,PA071,2024-02-25,HN04
FAN0324,PA244,2023-03-30,HN04
FAN0325,PA131,2023-06-20,HN04
FAN0326,PA118,2024-01-01,HN04
FAN0327,PA039,2023-06-05,HN04
FAN0328,PA179,2023-08-17,HN04
FAN0329,PA196,2024-07-26,HN04
FAN0330,PA053,2024-12-21,HN04
FAN0331,PA277,2024-02-14,HN04
FAN0332,PA268,2023-03-08,HN04
FAN0333,PA213,2024-08-13,HN04
FAN0334,PA251,2023-10-22,HN04
FAN0335,PA170,2024-01-12,HN04
FAN0336,PA257,2024-03-03,HN04
FAN0337,PA253,2024-05-11,HN04
FAN0338,PA213,2023-12-28,HN04
FAN0339,PA092,2024-07-08,HN04
FAN0340,PA268,2023-11-08,HN04
FAN0341,PA247,2023-09-13,HN04
FAN0342,PA092,2023-06-24,HN04
FAN0343,PA120,2023-02-15,HN04
FAN0344,PA178,2023-03-17,HN04
FAN0345,PA225,2024-08-08,HN04
FAN0346,PA257,2024-03-06,HN04
FAN0347,PA243,2023-04-11,HN04
FAN0348,PA243,2023-04-19,HN04
FAN0349,PA278,2024-01-21,HN04
FAN0350,PA207,2024-01-11,HN04
FAN0351,PA156,2024-12-21,HN04
FAN0352,PA079,2023-11-14,HN04
FAN0353,PA229,2024-02-01,HN04
FAN0354,PA206,2023-06-10,HN04
FAN0355,PA044,2023-06-30,HN04
FAN0356,PA208,2023-06-17,HN04
FAN0357,PA205,2023-03-30,HN04
FAN0358,PA245,2023-02-22,HN04
FAN0359,PA189,2023-09-24,HN04
FAN0360,PA067,2023-03-24,HN04
FAN0361,PA054,2023-02-26,HN04
FAN0362,PA178,2024-10-19,HN04
FAN0363,PA041,2024-11-03,HN04
FAN0364,PA268,2024-12-09,HN04
FAN0365,PA042,2023-09-13,HN04
FAN0366,PA210,2023-11-21,HN04
FAN0367,PA156,2024-11-22,HN04
FAN0368,PA187,2023-01-24,HN04
FAN0369,PA200,2023-02-03,HN04
FAN0370,PA193,2023-03-20,HN04
FAN0371,PA296,2024-05-04,HN04
FAN0372,PA057,2024-12-03,HN04
FAN0373,PA030,2023-02-02,HN04
FAN0374,PA126,2024-05-04,HN04
FAN0375,PA177,2023-06-13,HN04
FAN0376,PA281,2024-09-23,HN04
FAN0377,PA152,2023-04-22,HN04
FAN0378,PA176,2024-06-22,HN04
FAN0379,PA061,2024-01-23,HN04
FAN0380,PA079,2024-11-12,HN04
FAN0381,PA084,2023-03-17,HN04
FAN0382,PA154,2024-06-30,HN04
FAN0383,PA061,2024-10-17,HN04
FAN0384,PA143,2023-12-23,HN04
FAN0385,PA228,2023-06-14,HN04
FAN0386,PA115,2023-03-20,HN04
FAN0387,PA222,2024-09-19,HN04
FAN0388,PA098,2023-05-20,HN04
FAN0389,PA032,2024-12-19,HN04
FAN0390,PA131,2023-03-23,HN04
FAN0391,PA058,2024-07-22,HN04
FAN0392,PA086,2024-11-15,HN04
FAN0393,PA165,2024-04-28,HN04
FAN0394,PA237,2023-04-19,HN04
FAN0395,PA062,2023-08-12,HN04
FAN0396,PA006,2024-12-31,HN04
FAN0397,PA100,2024-07-31,HN04
FAN0398,PA244,2024-09-15,HN04
FAN0399,PA057,2023-02-16,HN04
FAN0400,PA134,2023-06-01,HN04
FAN0401,PA118,2024-07-10,HN05
FAN0402,PA118,2023-03-28,HN05
FAN0403,PA179,2023-01-04,HN05
FAN0404,PA078,2023-03-23,HN05
FAN0405,PA075,2024-05-02,HN05
FAN0406,PA076,2024-03-02,HN05
FAN0407,PA252,2023-11-26,HN05
FAN0408,PA030,2023-09-26,HN05
FAN0409,PA168,2023-05-09,HN05
FAN0410,PA228,2023-07-15,HN05
FAN0411,PA192,2023-06-01,HN05
FAN0412,PA169,2024-08-19,HN05
FAN0413,PA208,2023-10-25,HN05
FAN0414,PA079,2024-01-04,HN05
FAN0415,PA009,2023-05-31,HN05
FAN0416,PA249,2024-09-23,HN05
FAN0417,PA237,2023-10-26,HN05
FAN0418,PA048,2023-11-07,HN05
FAN0419,PA032,2024-06-10,HN05
FAN0420,PA032,2024-11-14,HN05
FAN0421,PA058,2023-10-10,HN05
FAN0422,PA127,2023-08-22,HN05
FAN0423,PA178,2024-07-09,HN05
FAN0424,PA035,2024-01-24,HN05
FAN0425,PA042,2023-05-31,HN05
FAN0426,PA115,2024-07-11,HN05
FAN0427,PA146,2024-06-24,HN05
FAN0428,PA239,2023-07-26,HN05
FAN0429,PA207,2024-09-24,HN05
FAN0430,PA281,2023-04-20,HN05
FAN0431,PA253,2024-09-08,HN05
FAN0432,PA006,2023-04-12,HN05
FAN0433,PA137,2023-05-27,HN05
FAN0434,PA036,2024-02-17,HN05
FAN0435,PA134,2024-09-13,HN05
FAN0436,PA268,2024-01-20,HN05
FAN0437,PA225,2024-09-17,HN05
FAN0438,PA210,2023-06-17,HN05
FAN0439,PA168,2023-04-28,HN05
FAN0440,PA053,2023-08-26,HN05
FAN0441,PA131,2023-06-19,HN05
FAN0442,PA097,2024-10-24,HN05
FAN0443,PA235,2023-07-19,HN05
FAN0444,PA256,2024-12-22,HN05
FAN0445,PA182,2024-07-08,HN05
FAN0446,PA098,2024-10-09,HN05
FAN0447,PA278,2024-10-23,HN05
FAN0448,PA125,2023-07-10,HN05
FAN0449,PA208,2024-05-30,HN05
FAN0450,PA146,2023-07-14,HN05
FAN0451,PA225,2024-07-14,HN05
FAN0452,PA097,2024-01-09,HN05
FAN0453,PA238,2023-10-28,HN05
FAN0454,PA036,2023-03-07,HN05
FAN0455,PA134,2024-11-08,HN05
FAN0456,PA229,2023-08-15,HN05
FAN0457,PA296,2023-10-08,HN05
FAN0458,PA238,2024-02-24,HN05
FAN0459,PA175,2023-03-27,HN05
FAN0460,PA226,2024-12-10,HN05
FAN0461,PA199,2023-05-19,HN05
FAN0462,PA054,2023-03-12,HN05
FAN0463,PA192,2024-12-06,HN05
FAN0464,PA061,2024-12-08,HN05
FAN0465,PA105,2024-06-28,HN05
FAN0466,PA040,2023-03-19,HN05
FAN0467,PA241,2024-08-01,HN05
FAN0468,PA144,2023-09-02,HN05
FAN0469,PA061,2024-11-13,HN05
FAN0470,PA271,2024-09-01,HN05
FAN0471,PA279,2023-01-26,HN05
FAN0472,PA182,2024-09-25,HN05
FAN0473,PA272,2023-05-25,HN05
FAN0474,PA076,2023-11-07,HN05
FAN0475,PA150,2023-03-30,HN05
FAN0476,PA097,2023-06-28,HN05
FAN0477,PA271,2023-02-08,HN05
FAN0478,PA125,2024-10-04,HN05
FAN0479,PA131,2023-07-12,HN05
FAN0480,PA063,2024-10-18,HN05
FAN0481,PA282,2024-09-17,HN05
FAN0482,PA275,2024-09-01,HN05
FAN0483,PA216,2024-10-07,HN05
FAN0484,PA229,2023-08-09,HN05
FAN0485,PA233,2023-10-05,HN05
FAN0486,PA173,2024-12-03,HN05
FAN0487,PA073,2024-12-17,HN05
FAN0488,PA225,2023-07-28,HN05
FAN0489,PA071,2023-11-01,HN05
FAN0490,PA100,2024-03-23,HN05
FAN0491,PA245,2024-12-21,HN05
FAN0492,PA065,2024-08-02,HN05
FAN0493,PA150,2024-12-19,HN05
FAN0494,PA156,2024-05-09,HN05
FAN0495,PA144,2023-03-15,HN05
FAN0496,PA235,2023-05-06,HN05
FAN0497,PA042,2023-04-07,HN05
FAN0498,PA176,2024-10-22,HN05
FAN0499,PA241,2024-12-09,HN05
FAN0500,PA199,2024-02-05,HN05
FAN0501,PA130,2023-11-29,HN06
FAN0502,PA210,2024-12-29,HN06
FAN0503,PA147,2024-02-26,HN06
FAN0504,PA033,2024-09-30,HN06
FAN0505,PA179,2023-12-31,HN06
FAN0506,PA053,2024-01-14,HN06
FAN0507,PA021,2023-04-26,HN06
FAN0508,PA229,2024-08-29,HN06
FAN0509,PA065,2023-03-12,HN06
FAN0510,PA127,2024-02-08,HN06
FAN0511,PA259,2023-02-18,HN06
FAN0512,PA079,2023-12-05,HN06
FAN0513,PA130,2024-11-17,HN06
FAN0514,PA189,2023-02-09,HN06
FAN0515,PA143,2023-02-20,HN06
FAN0516,PA257,2024-08-21,HN06
FAN0517,PA215,2023-02-08,HN06
FAN0518,PA259,2024-05-22,HN06
FAN0519,PA226,2024-07-09,HN06
FAN0520,PA035,2023-07-19,HN06
FAN0521,PA068,2024-10-22,HN06
FAN0522,PA035,2024-02-22,HN06
FAN0523,PA006,2023-02-02,HN06
FAN0524,PA086,2024-09-13,HN06
FAN0525,PA062,2024-10-15,HN06
FAN0526,PA196,2023-12-20,HN06
FAN0527,PA021,2023-11-22,HN06
FAN0528,PA061,2024-03-01,HN06
FAN0529,PA206,2024-06-16,HN06
FAN0530,PA009,2024-12-05,HN06
FAN0531,PA048,2023-12-22,HN06
FAN0532,PA061,2024-03-29,HN06
FAN0533,PA152,2023-10-06,HN06
FAN0534,PA087,2024-09-04,HN06
FAN0535,PA087,2023-08-05,HN06
FAN0536,PA282,2023-09-09,HN06
FAN0537,PA207,2023-01-13,HN06
FAN0538,PA257,2024-02-07,HN06
FAN0539,PA033,2024-08-04,HN06
FAN0540,PA126,2024-10-13,HN06
FAN0541,PA229,2024-04-21,HN06
FAN0542,PA090,2023-09-16,HN06
FAN0543,PA282,2024-06-30,HN06
FAN0544,PA134,2023-04-07,HN06
FAN0545,PA061,2024-10-29,HN06
FAN0546,PA240,2023-10-09,HN06
FAN0547,PA030,2024-04-06,HN06
FAN0548,PA279,2024-04-10,HN06
FAN0549,PA190,2023-08-14,HN06
FAN0550,PA006,2023-03-01,HN06
FAN0551,PA125,2024-10-05,HN06
FAN0552,PA127,2023-03-26,HN06
FAN0553,PA243,2023-03-13,HN06
FAN0554,PA290,2023-07-24,HN06
FAN0555,PA188,2024-01-06,HN06
FAN0556,PA093,2023-12-16,HN06
FAN0557,PA088,2024-05-06,HN06
FAN0558,PA282,2023-08-23,HN06
FAN0559,PA200,2023-04-18,HN06
FAN0560,PA226,2023-09-13,HN06
FAN0561,PA277,2023-08-03,HN06
FAN0562,PA237,2024-01-21,HN06
FAN0563,PA137,2023-02-01,HN06
FAN0564,PA176,2024-12-06,HN06
FAN0565,PA212,2023-05-18,HN06
FAN0566,PA079,2023-07-02,HN06
FAN0567,PA138,2023-10-18,HN06
FAN0568,PA097,2023-04-01,HN06
FAN0569,PA087,2023-02-20,HN06
FAN0570,PA189,2024-09-24,HN06
FAN0571,PA068,2023-12-31,HN06
FAN0572,PA057,2024-05-21,HN06
FAN0573,PA237,2024-10-12,HN06
FAN0574,PA173,2023-03-22,HN06
FAN0575,PA237,2023-03-15,HN06
FAN0576,PA229,2023-11-28,HN06
FAN0577,PA067,2024-06-03,HN06
FAN0578,PA053,2023-02-07,HN06
FAN0579,PA078,2023-05-03,HN06
FAN0580,PA244,2024-08-20,HN06
FAN0581,PA154,2024-08-29,HN06
FAN0582,PA225,2024-07-05,HN06
FAN0583,PA252,2023-12-28,HN06
FAN0584,PA087,2023-04-05,HN06
FAN0585,PA196,2023-12-31,HN06
FAN0586,PA115,2023-01-20,HN06
FAN0587,PA244,2023-09-29,HN06
FAN0588,PA249,2024-12-30,HN06
FAN0589,PA176,2023-10-16,HN06
FAN0590,PA061,2023-09-02,HN06
FAN0591,PA234,2023-04-05,HN06
FAN0592,PA118,2023-03-17,HN06
FAN0593,PA167,2024-02-04,HN06
FAN0594,PA271,2023-02-10,HN06
FAN0595,PA042,2023-12-19,HN06
FAN0596,PA131,2024-08-15,HN06
FAN0597,PA054,2023-12-12,HN06
FAN0598,PA136,2024-02-13,HN06
FAN0599,PA125,2024-05-26,HN06
FAN0600,PA241,2024-10-25,HN06
FAN0601,PA084,2024-06-06,HN07
FAN0602,PA263,2023-12-02,HN07
FAN0603,PA039,2023-07-21,HN07
FAN0604,PA088,2024-02-23,HN07
FAN0605,PA136,2023-08-11,HN07
FAN0606,PA144,2023-03-26,HN07
FAN0607,PA078,2024-11-24,HN07
FAN0608,PA227,2024-07-15,HN07
FAN0609,PA207,2023-08-20,HN07
FAN0610,PA193,2023-04-08,HN07
FAN0611,PA138,2024-05-20,HN07
FAN0612,PA252,2024-11-21,HN07
FAN0613,PA076,2024-11-30,HN07
FAN0614,PA167,2023-01-01,HN07
FAN0615,PA189,2023-10-24,HN07
FAN0616,PA235,2023-05-19,HN07
FAN0617,PA200,2024-07-07,HN07
FAN0618,PA042,2024-12-02,HN07
FAN0619,PA215,2023-09-22,HN07
FAN0620,PA244,2024-04-18,HN07
FAN0621,PA192,2023-06-12,HN07
FAN0622,PA252,2023-04-29,HN07
FAN0623,PA225,2024-01-08,HN07
FAN0624,PA128,2023-01-20,HN07
FAN0625,PA009,2023-01-19,HN07
FAN0626,PA188,2024-10-24,HN07
FAN0627,PA169,2023-07-06,HN07
FAN0628,PA075,2024-02-12,HN07
FAN0629,PA263,2023-06-08,HN07
FAN0630,PA188,2023-12-17,HN07
FAN0631,PA277,2023-01-20,HN07
FAN0632,PA009,2023-06-06,HN07
FAN0633,PA154,2024-08-26,HN07
FAN0634,PA009,2024-09-03,HN07
FAN0635,PA167,2024-03-25,HN07
FAN0636,PA252,2024-01-01,HN07
FAN0637,PA281,2023-02-06,HN07
FAN0638,PA245,2023-01-23,HN07
FAN0639,PA181,2023-12-01,HN07
FAN0640,PA277,2023-03-04,HN07
FAN0641,PA278,2023-06-29,HN07
FAN0642,PA065,2024-06-19,HN07
FAN0643,PA009,2023-01-02,HN07
FAN0644,PA118,2024-03-09,HN07
FAN0645,PA259,2023-01-14,HN07
FAN0646,PA238,2024-12-05,HN07
FAN0647,PA009,2023-01-14,HN07
FAN0648,PA227,2024-09-15,HN07
FAN0649,PA229,2024-04-22,HN07
FAN0650,PA073,2023-07-11,HN07
FAN0651,PA138,2024-09-15,HN07
FAN0652,PA176,2024-12-31,HN07
FAN0653,PA199,2024-08-29,HN07
FAN0654,PA009,2023-05-01,HN07
FAN0655,PA073,2023-01-26,HN07
FAN0656,PA098,2023-12-18,HN07
FAN0657,PA193,2024-10-19,HN07
FAN0658,PA175,2023-05-08,HN07
FAN0659,PA256,2024-04-04,HN07
FAN0660,PA100,2024-12-23,HN07
FAN0661,PA245,2023-01-27,HN07
FAN0662,PA156,2023-02-01,HN07
FAN0663,PA249,2023-02-22,HN07
FAN0664,PA084,2023-04-12,HN07
FAN0665,PA137,2024-10-25,HN07
FAN0666,PA190,2023-01-31,HN07
