FADN00095,FAN0042,CP004,DR152,2,16.0
FADN00096,FAN0042,CP003,DR114,3,16.0
FADN00097,FAN0042,CP003,DR172,5,16.0
FADN00098,FAN0042,CP006,DR108,1,16.0
FADN00099,FAN0043,CP002,DR007,5,16.0
FADN00100,FAN0043,CP002,DR145,4,16.0
FADN00101,FAN0043,CP004,DR167,4,16.0
FADN00102,FAN0044,CP002,DR175,5,16.0
FADN00103,FAN0044,CP005,DR147,4,16.0
FADN00104,FAN0044,CP007,DR043,2,16.0
FADN00105,FAN0045,CP001,DR168,1,16.0
FADN00106,FAN0046,CP007,DR105,4,16.0
FADN00107,FAN0047,CP005,DR067,1,16.0
FADN00108,FAN0047,CP004,DR057,4,16.0
FADN00109,FAN0048,CP006,DR087,2,16.0
FADN00110,FAN0048,CP005,DR108,5,16.0
FADN00111,FAN0048,CP002,DR110,3,16.0
FADN00112,FAN0048,CP002,DR019,4,16.0
FADN00113,FAN0049,CP002,DR162,5,16.0
FADN00114,FAN0050,CP005,DR088,1,16.0
FADN00115,FAN0051,CP005,DR006,2,16.0
FADN00116,FAN0051,CP004,DR149,5,16.0
FADN00117,FAN0051,CP003,DR061,2,16.0
FADN00118,FAN0052,CP001,DR102,1,16.0
FADN00119,FAN0052,CP005,DR169,3,16.0
FADN00120,FAN0052,CP004,DR139,5,16.0
FADN00121,FAN0052,CP001,DR067,3,16.0
FADN00122,FAN0053,CP007,DR017,4,16.0
FADN00123,FAN0053,CP007,DR068,4,16.0
FADN00124,FAN0053,CP004,DR016,1,16.0
FADN00125,FAN0053,CP007,DR019,3,16.0
FADN00126,FAN0054,CP006,DR173,4,16.0
FADN00127,FAN0054,CP003,DR044,2,16.0
FADN00128,FAN0054,CP005,DR152,3,16.0
FADN00129,FAN0055,CP002,DR090,2,16.0
FADN00130,FAN0055,CP001,DR080,5,16.0
FADN00131,FAN0055,CP007,DR128,5,16.0
FADN00132,FAN0056,CP003,DR066,1,16.0
FADN00133,FAN0056,CP001,DR054,4,16.0
FADN00134,FAN0056,CP005,DR042,1,16.0
FADN00135,FAN0056,CP006,DR089,4,16.0
FADN00136,FAN0057,CP003,DR053,4,16.0
FADN00137,FAN0057,CP004,DR174,4,16.0
FADN00138,FAN0057,CP001,DR150,1,16.0
FADN00139,FAN0058,CP007,DR008,3,16.0
FADN00140,FAN0059,CP001,DR122,4,16.0
FADN00141,FAN0060,CP003,DR129,3,16.0
FADN00142,FAN0060,CP003,DR044,5,16.0
FADN00143,FAN0061,CP004,DR089,1,16.0
FADN00144,FAN0061,CP004,DR032,4,16.0
FADN00145,FAN0062,CP004,DR144,2,16.0
FADN00146,FAN0062,CP006,DR003,3,16.0
FADN00147,FAN0063,CP004,DR116,2,16.0
FADN00148,FAN0064,CP005,DR148,2,16.0
FADN00149,FAN0064,CP007,DR086,4,16.0
FADN00150,FAN0064,CP001,DR062,4,16.0
FADN00151,FAN0064,CP006,DR076,3,16.0
FADN00152,FAN0065,CP006,DR118,1,16.0
FADN00153,FAN0066,CP003,DR055,1,16.0
FADN00154,FAN0066,CP005,DR012,4,16.0
FADN00155,FAN0067,CP005,DR127,3,16.0
FADN00156,FAN0067,CP002,DR090,4,16.0
FADN00157,FAN0067,CP004,DR020,1,16.0
FADN00158,FAN0067,CP007,DR028,4,16.0
FADN00159,FAN0068,CP003,DR120,4,16.0
FADN00160,FAN0068,CP005,DR046,4,16.0
FADN00161,FAN0069,CP004,DR009,2,16.0
FADN00162,FAN0070,CP007,DR071,5,16.0
FADN00163,FAN0070,CP001,DR166,3,16.0
FADN00164,FAN0070,CP004,DR134,2,16.0
FADN00165,FAN0070,CP001,DR171,5,16.0
FADN00166,FAN0071,CP002,DR082,3,16.0
FADN00167,FAN0071,CP001,DR012,5,16.0
FADN00168,FAN0071,CP006,DR163,2,16.0
FADN00169,FAN0071,CP001,DR101,3,16.0
FADN00170,FAN0072,CP007,DR102,4,16.0
FADN00171,FAN0073,CP006,DR154,3,16.0
FADN00172,FAN0074,CP007,DR057,2,16.0
FADN00173,FAN0074,CP003,DR059,4,16.0
FADN00174,FAN0074,CP005,DR054,1,16.0
FADN00175,FAN0075,CP002,DR164,3,16.0
FADN00176,FAN0076,CP005,DR029,5,16.0
FADN00177,FAN0077,CP001,DR105,1,16.0
FADN00178,FAN0077,CP007,DR168,1,16.0
FADN00179,FAN0078,CP005,DR113,1,16.0
FADN00180,FAN0078,CP003,DR082,3,16.0
FADN00181,FAN0078,CP005,DR167,5,16.0
FADN00182,FAN0078,CP003,DR080,2,16.0
FADN00183,FAN0079,CP002,DR003,3,16.0
FADN00184,FAN0079,CP001,DR100,4,16.0
FADN00185,FAN0079,CP004,DR090,5,16.0
FADN00186,FAN0079,CP002,DR174,1,16.0
FADN00187,FAN0080,CP005,DR044,5,16.0
FADN00188,FAN0080,CP005,DR069,2,16.0
FADN00189,FAN0081,CP004,DR015,2,16.0
FADN00190,FAN0081,CP006,DR047,5,16.0
FADN00191,FAN0081,CP007,DR109,3,16.0
FADN00192,FAN0081,CP003,DR127,3,16.0
FADN00193,FAN0082,CP004,DR039,4,16.0
FADN00194,FAN0082,CP003,DR072,3,16.0
FADN00195,FAN0082,CP007,DR128,1,16.0
FADN00196,FAN0083,CP004,DR146,5,16.0
FADN00197,FAN0084,CP005,DR030,3,16.0
FADN00198,FAN0085,CP003,DR005,4,16.0
FADN00199,FAN0085,CP001,DR065,1,16.0
FADN00200,FAN0085,CP001,DR013,3,16.0
FADN00201,FAN0086,CP005,DR161,3,16.0
FADN00202,FAN0086,CP003,DR085,3,16.0
FADN00203,FAN0086,CP001,DR035,2,16.0
FADN00204,FAN0087,CP001,DR015,1,16.0
FADN00205,FAN0087,CP004,DR017,4,16.0
FADN00206,FAN0087,CP004,DR085,3,16.0
FADN00207,FAN0087,CP004,DR133,1,16.0
FADN00208,FAN0088,CP001,DR118,2,16.0
FADN00209,FAN0088,CP001,DR118,2,16.0
FADN00210,FAN0089,CP007,DR037,2,16.0
FADN00211,FAN0089,CP004,DR015,3,16.0
FADN00212,FAN0089,CP006,DR037,5,16.0
FADN00213,FAN0090,CP007,DR059,2,16.0
FADN00214,FAN0090,CP001,DR116,3,16.0
FADN00215,FAN0090,CP006,DR133,2,16.0
FADN00216,FAN0091,CP004,DR070,1,16.0
FADN00217,FAN0091,CP002,DR050,4,16.0
FADN00218,FAN0091,CP006,DR097,3,16.0
FADN00219,FAN0092,CP004,DR043,4,16.0
FADN00220,FAN0092,CP001,DR007,4,16.0
FADN00221,FAN0093,CP006,DR034,2,16.0
FADN00222,FAN0094,CP001,DR150,5,16.0
FADN00223,FAN0094,CP003,DR026,1,16.0
FADN00224,FAN0094,CP007,DR018,4,16.0
FADN00225,FAN0094,CP006,DR104,1,16.0
FADN00226,FAN0095,CP001,DR067,1,16.0
FADN00227,FAN0095,CP003,DR170,4,16.0
FADN00228,FAN0095,CP002,DR051,3,16.0
FADN00229,FAN0095,CP003,DR137,4,16.0
FADN00230,FAN0096,CP005,DR011,5,16.0
FADN00231,FAN0097,CP004,DR010,1,16.0
FADN00232,FAN0097,CP002,DR171,3,16.0
FADN00233,FAN0098,CP003,DR057,5,16.0
FADN00234,FAN0098,CP006,DR062,4,16.0
FADN00235,FAN0099,CP007,DR071,1,16.0
FADN00236,FAN0099,CP007,DR082,3,16.0
FADN00237,FAN0099,CP004,DR019,5,16.0
FADN00238,FAN0100,CP003,DR158,5,16.0
FADN00239,FAN0100,CP006,DR098,5,16.0
FADN00240,FAN0101,CP003,DR134,5,16.0
FADN00241,FAN0102,CP007,DR078,1,16.0
FADN00242,FAN0102,CP002,DR075,2,16.0
FADN00243,FAN0103,CP005,DR070,1,16.0
FADN00244,FAN0103,CP004,DR123,1,16.0
FADN00245,FAN0104,CP004,DR045,1,16.0
FADN00246,FAN0104,CP006,DR073,3,16.0
FADN00247,FAN0104,CP006,DR095,5,16.0
FADN00248,FAN0105,CP005,DR147,1,16.0
FADN00249,FAN0105,CP002,DR073,5,16.0
FADN00250,FAN0105,CP001,DR080,1,16.0
FADN00251,FAN0105,CP002,DR099,4,16.0
FADN00252,FAN0106,CP007,DR173,5,16.0
FADN00253,FAN0107,CP002,DR166,5,16.0
FADN00254,FAN0107,CP005,DR134,4,16.0
FADN00255,FAN0108,CP007,DR001,4,16.0
FADN00256,FAN0108,CP001,DR033,4,16.0
FADN00257,FAN0108,CP003,DR144,1,16.0
FADN00258,FAN0109,CP002,DR084,5,16.0
FADN00259,FAN0109,CP001,DR065,2,16.0
FADN00260,FAN0109,CP001,DR169,2,16.0
FADN00261,FAN0110,CP002,DR014,1,16.0
FADN00262,FAN0110,CP006,DR060,4,16.0
FADN00263,FAN0110,CP003,DR120,4,16.0
FADN00264,FAN0110,CP002,DR110,2,16.0
FADN00265,FAN0111,CP005,DR060,5,16.0
FADN00266,FAN0112,CP004,DR062,4,16.0
FADN00267,FAN0112,CP001,DR070,5,16.0
FADN00268,FAN0112,CP005,DR174,3,16.0
FADN00269,FAN0112,CP005,DR064,1,16.0
FADN00270,FAN0113,CP001,DR028,4,16.0
FADN00271,FAN0113,CP002,DR021,2,16.0
FADN00272,FAN0113,CP002,DR086,2,16.0
FADN00273,FAN0114,CP004,DR028,3,16.0
FADN00274,FAN0114,CP004,DR025,1,16.0
FADN00275,FAN0115,CP004,DR002,5,16.0
FADN00276,FAN0115,CP006,DR037,2,16.0
FADN00277,FAN0115,CP001,DR031,3,16.0
FADN00278,FAN0115,CP001,DR063,5,16.0
FADN00279,FAN0116,CP007,DR152,4,16.0
FADN00280,FAN0116,CP007,DR035,4,16.0
FADN00281,FAN0117,CP004,DR113,1,16.0
FADN00282,FAN0117,CP004,DR024,4,16.0
FADN00283,FAN0118,CP004,DR015,3,16.0
FADN00284,FAN0119,CP007,DR059,1,16.0
FADN00285,FAN0119,CP002,DR147,5,16.0
FADN00286,FAN0119,CP001,DR079,5,16.0
FADN00287,FAN0120,CP004,DR106,3,16.0
FADN00288,FAN0121,CP005,DR139,2,16.0
FADN00289,FAN0121,CP004,DR073,1,16.0
FADN00290,FAN0122,CP006,DR135,4,16.0
FADN00291,FAN0122,CP005,DR020,3,16.0
FADN00292,FAN0122,CP004,DR135,4,16.0
FADN00293,FAN0123,CP004,DR012,1,16.0
FADN00294,FAN0123,CP006,DR028,3,16.0
FADN00295,FAN0123,CP005,DR089,1,16.0
FADN00296,FAN0123,CP006,DR091,4,16.0
FADN00297,FAN0124,CP003,DR088,1,16.0
FADN00298,FAN0124,CP003,DR044,2,16.0
FADN00299,FAN0124,CP003,DR153,5,16.0
FADN00300,FAN0124,CP005,DR173,1,16.0
FADN00301,FAN0125,CP007,DR123,2,16.0
FADN00302,FAN0125,CP006,DR025,2,16.0
FADN00303,FAN0126,CP002,DR109,5,16.0
FADN00304,FAN0127,CP005,DR112,1,16.0
FADN00305,FAN0127,CP002,DR050,3,16.0
FADN00306,FAN0128,CP002,DR067,5,16.0
FADN00307,FAN0128,CP007,DR080,5,16.0
FADN00308,FAN0128,CP003,DR029,4,16.0
FADN00309,FAN0128,CP001,DR063,1,16.0
FADN00310,FAN0129,CP003,DR094,5,16.0
FADN00311,FAN0130,CP005,DR098,5,16.0
FADN00312,FAN0131,CP002,DR043,2,16.0
FADN00313,FAN0132,CP005,DR068,2,16.0
FADN00314,FAN0132,CP006,DR080,5,16.0
FADN00315,FAN0132,CP003,DR001,2,16.0
FADN00316,FAN0133,CP006,DR083,3,16.0
FADN00317,FAN0133,CP005,DR015,2,16.0
FADN00318,FAN0133,CP007,DR146,1,16.0
FADN00319,FAN0134,CP002,DR034,3,16.0
FADN00320,FAN0134,CP001,DR125,5,16.0
FADN00321,FAN0134,CP005,DR107,1,16.0
FADN00322,FAN0135,CP001,DR131,1,16.0
FADN00323,FAN0135,CP002,DR026,5,16.0
FADN00324,FAN0136,CP003,DR106,3,16.0
FADN00325,FAN0136,CP007,DR098,2,16.0
FADN00326,FAN0136,CP007,DR146,5,16.0
FADN00327,FAN0136,CP006,DR165,5,16.0
FADN00328,FAN0137,CP005,DR077,5,16.0
FADN00329,FAN0137,CP001,DR135,2,16.0
FADN00330,FAN0137,CP005,DR087,1,16.0
FADN00331,FAN0138,CP003,DR115,5,16.0
FADN00332,FAN0138,CP004,DR172,4,16.0
FADN00333,FAN0138,CP002,DR092,3,16.0
FADN00334,FAN0139,CP004,DR170,4,16.0
FADN00335,FAN0140,CP006,DR128,4,16.0
FADN00336,FAN0141,CP003,DR141,3,16.0
FADN00337,FAN0141,CP006,DR139,5,16.0
FADN00338,FAN0142,CP007,DR032,4,16.0
FADN00339,FAN0143,CP006,DR073,3,16.0
FADN00340,FAN0144,CP007,DR085,4,16.0
FADN00341,FAN0145,CP001,DR004,4,16.0
FADN00342,FAN0145,CP006,DR041,4,16.0
FADN00343,FAN0145,CP001,DR168,3,16.0
FADN00344,FAN0146,CP001,DR168,1,16.0
FADN00345,FAN0147,CP003,DR061,3,16.0
FADN00346,FAN0147,CP004,DR162,2,16.0
FADN00347,FAN0147,CP004,DR077,5,16.0
FADN00348,FAN0147,CP006,DR055,4,16.0
FADN00349,FAN0148,CP005,DR050,3,16.0
FADN00350,FAN0148,CP002,DR052,5,16.0
FADN00351,FAN0148,CP001,DR139,4,16.0
FADN00352,FAN0149,CP007,DR152,5,16.0
FADN00353,FAN0150,CP004,DR052,4,16.0
FADN00354,FAN0150,CP004,DR123,5,16.0
FADN00355,FAN0150,CP005,DR017,2,16.0
FADN00356,FAN0150,CP004,DR016,5,16.0
FADN00357,FAN0151,CP003,DR082,1,16.0
FADN00358,FAN0151,CP007,DR024,4,16.0
FADN00359,FAN0151,CP007,DR101,5,16.0
FADN00360,FAN0152,CP001,DR049,3,16.0
FADN00361,FAN0153,CP005,DR111,1,16.0
FADN00362,FAN0153,CP004,DR020,4,16.0
FADN00363,FAN0154,CP005,DR086,3,16.0
FADN00364,FAN0154,CP002,DR051,3,16.0
FADN00365,FAN0154,CP001,DR016,5,16.0
FADN00366,FAN0155,CP001,DR099,3,16.0
FADN00367,FAN0155,CP001,DR155,4,16.0
FADN00368,FAN0155,CP001,DR127,4,16.0
FADN00369,FAN0156,CP005,DR056,5,16.0
FADN00370,FAN0157,CP007,DR152,5,16.0
FADN00371,FAN0158,CP002,DR060,5,16.0
FADN00372,FAN0158,CP003,DR091,5,16.0
FADN00373,FAN0159,CP005,DR170,1,16.0
FADN00374,FAN0160,CP006,DR133,4,16.0
FADN00375,FAN0160,CP004,DR038,2,16.0
FADN00376,FAN0161,CP005,DR031,3,16.0
FADN00377,FAN0161,CP007,DR069,4,16.0
FADN00378,FAN0161,CP007,DR147,2,16.0
FADN00379,FAN0162,CP006,DR161,1,16.0
FADN00380,FAN0162,CP004,DR128,3,16.0
FADN00381,FAN0162,CP005,DR158,1,16.0
FADN00382,FAN0163,CP001,DR144,4,16.0
FADN00383,FAN0163,CP006,DR017,2,16.0
FADN00384,FAN0163,CP006,DR053,5,16.0
FADN00385,FAN0163,CP003,DR157,3,16.0
FADN00386,FAN0164,CP001,DR086,1,16.0
FADN00387,FAN0165,CP006,DR070,1,16.0
FADN00388,FAN0166,CP005,DR117,2,16.0
FADN00389,FAN0167,CP003,DR017,5,16.0
FADN00390,FAN0167,CP003,DR097,3,16.0
FADN00391,FAN0167,CP005,DR133,2,16.0
FADN00392,FAN0168,CP005,DR111,1,16.0
FADN00393,FAN0168,CP002,DR169,3,16.0
FADN00394,FAN0169,CP005,DR078,3,16.0
FADN00395,FAN0169,CP006,DR119,5,16.0
FADN00396,FAN0169,CP002,DR011,2,16.0
FADN00397,FAN0170,CP007,DR155,1,16.0
FADN00398,FAN0171,CP002,DR089,4,16.0
FADN00399,FAN0171,CP002,DR126,3,16.0
FADN00400,FAN0171,CP003,DR060,4,16.0
FADN00401,FAN0172,CP007,DR098,2,16.0
FADN00402,FAN0172,CP005,DR025,4,16.0
FADN00403,FAN0172,CP001,DR159,1,16.0
FADN00404,FAN0172,CP006,DR094,1,16.0
FADN00405,FAN0173,CP001,DR147,2,16.0
FADN00406,FAN0173,CP003,DR148,4,16.0
FADN00407,FAN0173,CP005,DR002,4,16.0
FADN00408,FAN0174,CP004,DR078,2,16.0
FADN00409,FAN0174,CP001,DR007,5,16.0
FADN00410,FAN0175,CP006,DR066,2,16.0
FADN00411,FAN0175,CP006,DR004,4,16.0
FADN00412,FAN0175,CP004,DR155,5,16.0
FADN00413,FAN0176,CP001,DR085,5,16.0
FADN00414,FAN0177,CP006,DR134,1,16.0
FADN00415,FAN0177,CP007,DR140,1,16.0
FADN00416,FAN0178,CP007,DR005,3,16.0
FADN00417,FAN0178,CP006,DR009,4,16.0
FADN00418,FAN0178,CP006,DR010,3,16.0
FADN00419,FAN0178,CP004,DR144,1,16.0
FADN00420,FAN0179,CP003,DR157,3,16.0
FADN00421,FAN0180,CP003,DR061,5,16.0
FADN00422,FAN0181,CP007,DR122,3,16.0
FADN00423,FAN0181,CP004,DR038,1,16.0
FADN00424,FAN0182,CP005,DR045,1,16.0
FADN00425,FAN0182,CP001,DR052,4,16.0
FADN00426,FAN0182,CP002,DR053,3,16.0
FADN00427,FAN0183,CP006,DR076,4,16.0
FADN00428,FAN0183,CP004,DR023,1,16.0
FADN00429,FAN0184,CP006,DR004,2,16.0
FADN00430,FAN0185,CP005,DR043,5,16.0
FADN00431,FAN0185,CP004,DR156,1,16.0
FADN00432,FAN0185,CP005,DR151,5,16.0
FADN00433,FAN0185,CP001,DR096,3,16.0
FADN00434,FAN0186,CP004,DR050,4,16.0
FADN00435,FAN0187,CP002,DR070,5,16.0
FADN00436,FAN0187,CP007,DR029,1,16.0
FADN00437,FAN0187,CP002,DR142,3,16.0
FADN00438,FAN0188,CP007,DR143,1,16.0
FADN00439,FAN0189,CP005,DR037,3,16.0
FADN00440,FAN0189,CP005,DR155,5,16.0
FADN00441,FAN0189,CP002,DR110,4,16.0
FADN00442,FAN0190,CP001,DR148,5,16.0
FADN00443,FAN0190,CP007,DR063,3,16.0
FADN00444,FAN0190,CP001,DR098,4,16.0
FADN00445,FAN0191,CP004,DR054,2,16.0
FADN00446,FAN0191,CP004,DR117,2,16.0
FADN00447,FAN0191,CP003,DR066,2,16.0
FADN00448,FAN0191,CP001,DR032,1,16.0
FADN00449,FAN0192,CP003,DR160,3,16.0
FADN00450,FAN0192,CP004,DR034,2,16.0
FADN00451,FAN0192,CP006,DR020,2,16.0
FADN00452,FAN0192,CP005,DR028,1,16.0
FADN00453,FAN0193,CP007,DR094,5,16.0
FADN00454,FAN0193,CP007,DR002,4,16.0
FADN00455,FAN0193,CP007,DR039,3,16.0
FADN00456,FAN0193,CP001,DR080,3,16.0
FADN00457,FAN0194,CP006,DR122,5,16.0
FADN00458,FAN0195,CP002,DR096,1,16.0
FADN00459,FAN0195,CP003,DR037,3,16.0
FADN00460,FAN0195,CP004,DR086,4,16.0
FADN00461,FAN0195,CP002,DR001,1,16.0
FADN00462,FAN0196,CP007,DR014,5,16.0
FADN00463,FAN0196,CP006,DR132,5,16.0
FADN00464,FAN0196,CP004,DR057,5,16.0
FADN00465,FAN0196,CP001,DR087,4,16.0
FADN00466,FAN0197,CP001,DR098,1,16.0
FADN00467,FAN0197,CP005,DR118,4,16.0
FADN00468,FAN0198,CP003,DR119,3,16.0
FADN00469,FAN0199,CP003,DR074,4,16.0
FADN00470,FAN0199,CP007,DR032,2,16.0
FADN00471,FAN0199,CP004,DR038,1,16.0
FADN00472,FAN0200,CP007,DR049,4,16.0
FADN00473,FAN0200,CP002,DR080,2,16.0
FADN00474,FAN0200,CP002,DR063,3,16.0
FADN00475,FAN0200,CP003,DR043,5,16.0
FADN00476,FAN0201,CP007,DR053,3,16.0
FADN00477,FAN0201,CP005,DR066,2,16.0
FADN00478,FAN0201,CP003,DR055,1,16.0
FADN00479,FAN0201,CP005,DR073,3,16.0
FADN00480,FAN0202,CP004,DR054,3,16.0
FADN00481,FAN0202,CP002,DR018,5,16.0
FADN00482,FAN0202,CP007,DR142,4,16.0
FADN00483,FAN0202,CP007,DR170,3,16.0
FADN00484,FAN0203,CP002,DR099,1,16.0
FADN00485,FAN0203,CP007,DR069,3,16.0
FADN00486,FAN0203,CP006,DR144,2,16.0
FADN00487,FAN0203,CP003,DR054,3,16.0
FADN00488,FAN0204,CP007,DR099,2,16.0
FADN00489,FAN0204,CP006,DR031,5,16.0
FADN00490,FAN0205,CP006,DR155,2,16.0
FADN00491,FAN0205,CP003,DR174,2,16.0
FADN00492,FAN0205,CP003,DR025,1,16.0
FADN00493,FAN0205,CP001,DR027,5,16.0
FADN00494,FAN0206,CP006,DR137,3,16.0
FADN00495,FAN0206,CP003,DR026,5,16.0
FADN00496,FAN0206,CP006,DR136,4,16.0
FADN00497,FAN0207,CP004,DR091,4,16.0
FADN00498,FAN0208,CP001,DR056,5,16.0
FADN00499,FAN0208,CP005,DR125,1,16.0
FADN00500,FAN0208,CP005,DR044,1,16.0
FADN00501,FAN0209,CP006,DR083,3,16.0
FADN00502,FAN0210,CP006,DR012,2,16.0
FADN00503,FAN0210,CP004,DR132,5,16.0
FADN00504,FAN0211,CP002,DR017,4,16.0
FADN00505,FAN0211,CP006,DR124,1,16.0
FADN00506,FAN0211,CP001,DR039,5,16.0
FADN00507,FAN0212,CP006,DR086,5,16.0
FADN00508,FAN0213,CP004,DR148,5,16.0
FADN00509,FAN0213,CP005,DR112,4,16.0
FADN00510,FAN0214,CP002,DR075,4,16.0
FADN00511,FAN0214,CP003,DR078,5,16.0
FADN00512,FAN0214,CP001,DR007,4,16.0
FADN00513,FAN0214,CP007,DR110,3,16.0
FADN00514,FAN0215,CP005,DR032,2,16.0
FADN00515,FAN0216,CP005,DR166,5,16.0
FADN00516,FAN0217,CP007,DR170,1,16.0
FADN00517,FAN0217,CP001,DR001,5,16.0
FADN00518,FAN0217,CP006,DR021,5,16.0
FADN00519,FAN0217,CP004,DR022,4,16.0
FADN00520,FAN0218,CP005,DR063,4,16.0
FADN00521,FAN0219,CP007,DR003,5,16.0
FADN00522,FAN0220,CP002,DR015,3,16.0
FADN00523,FAN0221,CP001,DR119,3,16.0
FADN00524,FAN0222,CP007,DR086,1,16.0
FADN00525,FAN0223,CP004,DR001,5,16.0
FADN00526,FAN0223,CP005,DR009,3,16.0
FADN00527,FAN0223,CP003,DR050,3,16.0
FADN00528,FAN0223,CP004,DR173,1,16.0
FADN00529,FAN0224,CP006,DR064,4,16.0
FADN00530,FAN0225,CP003,DR153,1,16.0
FADN00531,FAN0225,CP007,DR084,3,16.0
FADN00532,FAN0225,CP005,DR149,1,16.0
FADN00533,FAN0226,CP003,DR010,3,16.0
FADN00534,FAN0226,CP007,DR123,3,16.0
FADN00535,FAN0226,CP005,DR110,4,16.0
FADN00536,FAN0226,CP006,DR064,2,16.0
FADN00537,FAN0227,CP005,DR115,4,16.0
FADN00538,FAN0227,CP006,DR146,2,16.0
