FADS00202,FAS0076,CP004,DR350,5,16.0
FADS00203,FAS0077,CP006,DR190,4,16.0
FADS00204,FAS0077,CP006,DR242,5,16.0
FADS00205,FAS0077,CP002,DR184,5,16.0
FADS00206,FAS0078,CP006,DR219,1,16.0
FADS00207,FAS0078,CP004,DR331,3,16.0
FADS00208,FAS0078,CP002,DR297,5,16.0
FADS00209,FAS0078,CP003,DR246,5,16.0
FADS00210,FAS0079,CP003,DR318,4,16.0
FADS00211,FAS0079,CP001,DR208,4,16.0
FADS00212,FAS0079,CP003,DR193,3,16.0
FADS00213,FAS0080,CP005,DR302,4,16.0
FADS00214,FAS0081,CP002,DR202,4,16.0
FADS00215,FAS0081,CP005,DR300,5,16.0
FADS00216,FAS0081,CP005,DR324,1,16.0
FADS00217,FAS0082,CP001,DR206,5,16.0
FADS00218,FAS0082,CP004,DR259,2,16.0
FADS00219,FAS0082,CP003,DR235,4,16.0
FADS00220,FAS0083,CP001,DR242,2,16.0
FADS00221,FAS0083,CP004,DR201,5,16.0
FADS00222,FAS0083,CP002,DR262,4,16.0
FADS00223,FAS0083,CP002,DR323,4,16.0
FADS00224,FAS0084,CP006,DR189,4,16.0
FADS00225,FAS0084,CP004,DR282,2,16.0
FADS00226,FAS0085,CP005,DR321,5,16.0
FADS00227,FAS0085,CP005,DR276,3,16.0
FADS00228,FAS0085,CP003,DR314,2,16.0
FADS00229,FAS0086,CP004,DR243,3,16.0
FADS00230,FAS0086,CP004,DR310,2,16.0
FADS00231,FAS0086,CP001,DR238,2,16.0
FADS00232,FAS0086,CP007,DR262,5,16.0
FADS00233,FAS0087,CP003,DR207,5,16.0
FADS00234,FAS0087,CP006,DR206,2,16.0
FADS00235,FAS0088,CP004,DR328,2,16.0
FADS00236,FAS0088,CP003,DR210,5,16.0
FADS00237,FAS0089,CP002,DR241,4,16.0
FADS00238,FAS0089,CP003,DR291,1,16.0
FADS00239,FAS0089,CP004,DR332,3,16.0
FADS00240,FAS0090,CP006,DR336,4,16.0
FADS00241,FAS0090,CP003,DR192,3,16.0
FADS00242,FAS0090,CP004,DR245,5,16.0
FADS00243,FAS0091,CP006,DR321,3,16.0
FADS00244,FAS0092,CP002,DR287,4,16.0
FADS00245,FAS0092,CP006,DR182,5,16.0
FADS00246,FAS0092,CP004,DR186,1,16.0
FADS00247,FAS0092,CP006,DR261,1,16.0
FADS00248,FAS0093,CP001,DR348,3,16.0
FADS00249,FAS0093,CP001,DR288,4,16.0
FADS00250,FAS0093,CP002,DR229,4,16.0
FADS00251,FAS0094,CP004,DR299,1,16.0
FADS00252,FAS0094,CP001,DR215,5,16.0
FADS00253,FAS0094,CP004,DR292,3,16.0
FADS00254,FAS0094,CP005,DR230,1,16.0
FADS00255,FAS0095,CP003,DR340,2,16.0
FADS00256,FAS0095,CP002,DR318,1,16.0
FADS00257,FAS0096,CP006,DR263,1,16.0
FADS00258,FAS0097,CP001,DR273,2,16.0
FADS00259,FAS0097,CP005,DR176,2,16.0
FADS00260,FAS0097,CP007,DR275,1,16.0
FADS00261,FAS0098,CP005,DR261,4,16.0
FADS00262,FAS0099,CP002,DR273,3,16.0
FADS00263,FAS0100,CP005,DR257,1,16.0
FADS00264,FAS0100,CP002,DR176,4,16.0
FADS00265,FAS0100,CP007,DR265,1,16.0
FADS00266,FAS0101,CP001,DR322,4,16.0
FADS00267,FAS0102,CP007,DR214,1,16.0
FADS00268,FAS0102,CP007,DR208,2,16.0
FADS00269,FAS0102,CP005,DR335,5,16.0
FADS00270,FAS0103,CP006,DR203,3,16.0
FADS00271,FAS0103,CP005,DR223,4,16.0
FADS00272,FAS0104,CP007,DR347,4,16.0
FADS00273,FAS0104,CP005,DR203,1,16.0
FADS00274,FAS0104,CP005,DR304,1,16.0
FADS00275,FAS0105,CP001,DR253,4,16.0
FADS00276,FAS0105,CP002,DR252,5,16.0
FADS00277,FAS0105,CP001,DR317,4,16.0
FADS00278,FAS0106,CP005,DR292,1,16.0
FADS00279,FAS0106,CP005,DR319,3,16.0
FADS00280,FAS0106,CP003,DR229,4,16.0
FADS00281,FAS0107,CP004,DR190,5,16.0
FADS00282,FAS0108,CP003,DR241,2,16.0
FADS00283,FAS0108,CP005,DR340,1,16.0
FADS00284,FAS0108,CP002,DR246,5,16.0
FADS00285,FAS0109,CP001,DR204,2,16.0
FADS00286,FAS0110,CP004,DR302,3,16.0
FADS00287,FAS0110,CP006,DR232,1,16.0
FADS00288,FAS0111,CP007,DR319,3,16.0
FADS00289,FAS0111,CP001,DR265,5,16.0
FADS00290,FAS0112,CP004,DR279,2,16.0
FADS00291,FAS0112,CP003,DR199,3,16.0
FADS00292,FAS0113,CP001,DR216,3,16.0
FADS00293,FAS0113,CP007,DR339,5,16.0
FADS00294,FAS0113,CP003,DR203,1,16.0
FADS00295,FAS0113,CP007,DR221,4,16.0
FADS00296,FAS0114,CP007,DR335,3,16.0
FADS00297,FAS0115,CP005,DR315,4,16.0
FADS00298,FAS0115,CP002,DR247,5,16.0
FADS00299,FAS0116,CP002,DR181,5,16.0
FADS00300,FAS0116,CP007,DR245,4,16.0
FADS00301,FAS0116,CP005,DR280,5,16.0
FADS00302,FAS0116,CP007,DR261,2,16.0
FADS00303,FAS0117,CP002,DR213,4,16.0
FADS00304,FAS0117,CP004,DR330,3,16.0
FADS00305,FAS0117,CP002,DR211,4,16.0
FADS00306,FAS0118,CP005,DR320,1,16.0
FADS00307,FAS0119,CP004,DR268,1,16.0
FADS00308,FAS0119,CP003,DR322,1,16.0
FADS00309,FAS0119,CP001,DR187,2,16.0
FADS00310,FAS0120,CP007,DR316,4,16.0
FADS00311,FAS0120,CP007,DR231,4,16.0
FADS00312,FAS0120,CP004,DR345,3,16.0
FADS00313,FAS0120,CP003,DR210,1,16.0
FADS00314,FAS0121,CP004,DR334,2,16.0
FADS00315,FAS0121,CP007,DR338,5,16.0
FADS00316,FAS0121,CP004,DR273,3,16.0
FADS00317,FAS0121,CP002,DR340,4,16.0
FADS00318,FAS0122,CP001,DR334,2,16.0
FADS00319,FAS0122,CP006,DR198,5,16.0
FADS00320,FAS0123,CP003,DR334,1,16.0
FADS00321,FAS0123,CP004,DR297,1,16.0
FADS00322,FAS0124,CP004,DR295,5,16.0
FADS00323,FAS0125,CP004,DR250,2,16.0
FADS00324,FAS0125,CP002,DR345,2,16.0
FADS00325,FAS0125,CP006,DR278,5,16.0
FADS00326,FAS0126,CP007,DR268,5,16.0
FADS00327,FAS0126,CP007,DR194,3,16.0
FADS00328,FAS0126,CP005,DR202,3,16.0
FADS00329,FAS0127,CP004,DR176,1,16.0
FADS00330,FAS0127,CP002,DR334,1,16.0
FADS00331,FAS0127,CP005,DR260,2,16.0
FADS00332,FAS0128,CP007,DR298,3,16.0
FADS00333,FAS0128,CP003,DR210,3,16.0
FADS00334,FAS0129,CP006,DR219,1,16.0
FADS00335,FAS0129,CP006,DR223,3,16.0
FADS00336,FAS0130,CP002,DR194,1,16.0
FADS00337,FAS0131,CP006,DR253,2,16.0
FADS00338,FAS0131,CP004,DR290,3,16.0
FADS00339,FAS0131,CP004,DR315,2,16.0
FADS00340,FAS0132,CP005,DR182,4,16.0
FADS00341,FAS0132,CP005,DR329,2,16.0
FADS00342,FAS0132,CP007,DR260,2,16.0
FADS00343,FAS0132,CP005,DR195,4,16.0
FADS00344,FAS0133,CP002,DR301,5,16.0
FADS00345,FAS0133,CP003,DR301,4,16.0
FADS00346,FAS0133,CP005,DR307,4,16.0
FADS00347,FAS0134,CP005,DR301,1,16.0
FADS00348,FAS0134,CP003,DR208,2,16.0
FADS00349,FAS0135,CP005,DR274,2,16.0
FADS00350,FAS0136,CP001,DR291,3,16.0
FADS00351,FAS0136,CP005,DR294,4,16.0
FADS00352,FAS0136,CP003,DR214,5,16.0
FADS00353,FAS0136,CP002,DR285,5,16.0
FADS00354,FAS0137,CP003,DR216,4,16.0
FADS00355,FAS0137,CP007,DR270,1,16.0
FADS00356,FAS0138,CP003,DR334,3,16.0
FADS00357,FAS0138,CP001,DR237,1,16.0
FADS00358,FAS0139,CP001,DR212,5,16.0
FADS00359,FAS0139,CP004,DR274,5,16.0
FADS00360,FAS0139,CP004,DR228,2,16.0
FADS00361,FAS0139,CP001,DR285,1,16.0
FADS00362,FAS0140,CP001,DR237,4,16.0
FADS00363,FAS0140,CP003,DR326,4,16.0
FADS00364,FAS0141,CP004,DR246,3,16.0
FADS00365,FAS0142,CP004,DR332,4,16.0
FADS00366,FAS0142,CP006,DR244,5,16.0
FADS00367,FAS0142,CP006,DR236,2,16.0
FADS00368,FAS0143,CP006,DR287,1,16.0
FADS00369,FAS0144,CP001,DR221,2,16.0
FADS00370,FAS0144,CP007,DR333,1,16.0
FADS00371,FAS0145,CP002,DR247,3,16.0
FADS00372,FAS0145,CP006,DR314,3,16.0
FADS00373,FAS0145,CP005,DR193,1,16.0
FADS00374,FAS0146,CP003,DR209,5,16.0
FADS00375,FAS0146,CP007,DR239,3,16.0
FADS00376,FAS0146,CP001,DR311,3,16.0
FADS00377,FAS0147,CP005,DR230,4,16.0
FADS00378,FAS0147,CP004,DR312,5,16.0
FADS00379,FAS0148,CP007,DR237,3,16.0
FADS00380,FAS0148,CP004,DR330,5,16.0
FADS00381,FAS0148,CP003,DR285,1,16.0
FADS00382,FAS0149,CP003,DR288,2,16.0
FADS00383,FAS0149,CP004,DR202,2,16.0
FADS00384,FAS0150,CP001,DR239,4,16.0
FADS00385,FAS0150,CP007,DR234,2,16.0
FADS00386,FAS0150,CP005,DR261,5,16.0
FADS00387,FAS0150,CP002,DR216,3,16.0
FADS00388,FAS0151,CP004,DR182,4,16.0
FADS00389,FAS0152,CP005,DR333,3,16.0
FADS00390,FAS0153,CP007,DR233,1,16.0
FADS00391,FAS0153,CP003,DR233,4,16.0
FADS00392,FAS0154,CP003,DR222,5,16.0
FADS00393,FAS0154,CP001,DR289,1,16.0
FADS00394,FAS0155,CP002,DR267,3,16.0
FADS00395,FAS0156,CP003,DR346,3,16.0
FADS00396,FAS0157,CP007,DR300,2,16.0
FADS00397,FAS0157,CP004,DR298,3,16.0
FADS00398,FAS0157,CP005,DR198,1,16.0
FADS00399,FAS0158,CP006,DR277,2,16.0
FADS00400,FAS0158,CP003,DR309,2,16.0
FADS00401,FAS0158,CP003,DR269,3,16.0
FADS00402,FAS0158,CP004,DR317,2,16.0
FADS00403,FAS0159,CP002,DR344,1,16.0
FADS00404,FAS0159,CP002,DR197,3,16.0
FADS00405,FAS0160,CP004,DR245,5,16.0
FADS00406,FAS0160,CP004,DR344,4,16.0
FADS00407,FAS0161,CP007,DR176,3,16.0
FADS00408,FAS0161,CP004,DR262,4,16.0
FADS00409,FAS0161,CP006,DR316,3,16.0
FADS00410,FAS0162,CP007,DR227,2,16.0
FADS00411,FAS0163,CP002,DR217,1,16.0
FADS00412,FAS0164,CP004,DR248,1,16.0
FADS00413,FAS0164,CP003,DR330,5,16.0
FADS00414,FAS0165,CP007,DR285,4,16.0
FADS00415,FAS0165,CP005,DR246,2,16.0
FADS00416,FAS0166,CP003,DR308,1,16.0
FADS00417,FAS0166,CP003,DR233,5,16.0
FADS00418,FAS0166,CP005,DR276,1,16.0
FADS00419,FAS0166,CP002,DR270,2,16.0
FADS00420,FAS0167,CP005,DR250,2,16.0
FADS00421,FAS0167,CP004,DR180,2,16.0
FADS00422,FAS0167,CP002,DR329,3,16.0
FADS00423,FAS0168,CP003,DR232,2,16.0
FADS00424,FAS0168,CP004,DR187,2,16.0
FADS00425,FAS0169,CP003,DR316,1,16.0
FADS00426,FAS0169,CP003,DR329,4,16.0
FADS00427,FAS0169,CP004,DR241,2,16.0
FADS00428,FAS0170,CP002,DR316,1,16.0
FADS00429,FAS0170,CP007,DR284,3,16.0
FADS00430,FAS0170,CP005,DR254,2,16.0
FADS00431,FAS0170,CP001,DR272,1,16.0
FADS00432,FAS0171,CP001,DR214,1,16.0
FADS00433,FAS0171,CP002,DR249,4,16.0
FADS00434,FAS0171,CP003,DR238,3,16.0
FADS00435,FAS0172,CP007,DR278,2,16.0
FADS00436,FAS0172,CP001,DR238,5,16.0
FADS00437,FAS0173,CP006,DR270,2,16.0
FADS00438,FAS0173,CP001,DR307,3,16.0
FADS00439,FAS0173,CP003,DR291,2,16.0
FADS00440,FAS0174,CP001,DR202,5,16.0
FADS00441,FAS0174,CP007,DR322,4,16.0
FADS00442,FAS0175,CP005,DR277,4,16.0
FADS00443,FAS0175,CP003,DR322,5,16.0
FADS00444,FAS0175,CP006,DR191,4,16.0
FADS00445,FAS0175,CP004,DR243,1,16.0
FADS00446,FAS0176,CP004,DR285,3,16.0
FADS00447,FAS0176,CP005,DR275,5,16.0
FADS00448,FAS0176,CP001,DR186,3,16.0
FADS00449,FAS0177,CP003,DR219,1,16.0
FADS00450,FAS0177,CP004,DR281,5,16.0
FADS00451,FAS0177,CP001,DR311,5,16.0
FADS00452,FAS0178,CP002,DR220,2,16.0
FADS00453,FAS0178,CP004,DR327,2,16.0
FADS00454,FAS0179,CP006,DR270,4,16.0
FADS00455,FAS0179,CP006,DR345,2,16.0
FADS00456,FAS0180,CP005,DR303,3,16.0
FADS00457,FAS0181,CP004,DR292,3,16.0
FADS00458,FAS0181,CP006,DR331,2,16.0
FADS00459,FAS0182,CP007,DR281,1,16.0
FADS00460,FAS0183,CP002,DR234,5,16.0
FADS00461,FAS0183,CP003,DR220,5,16.0
FADS00462,FAS0183,CP003,DR227,4,16.0
FADS00463,FAS0184,CP006,DR182,5,16.0
FADS00464,FAS0184,CP005,DR308,5,16.0
FADS00465,FAS0184,CP007,DR277,4,16.0
FADS00466,FAS0184,CP005,DR185,4,16.0
FADS00467,FAS0185,CP001,DR209,2,16.0
FADS00468,FAS0185,CP006,DR268,4,16.0
FADS00469,FAS0185,CP005,DR319,2,16.0
FADS00470,FAS0186,CP002,DR299,5,16.0
FADS00471,FAS0186,CP007,DR272,3,16.0
FADS00472,FAS0186,CP006,DR248,2,16.0
FADS00473,FAS0186,CP004,DR204,2,16.0
FADS00474,FAS0187,CP006,DR235,4,16.0
FADS00475,FAS0187,CP004,DR249,2,16.0
FADS00476,FAS0187,CP002,DR187,1,16.0
FADS00477,FAS0187,CP002,DR313,1,16.0
FADS00478,FAS0188,CP005,DR308,2,16.0
FADS00479,FAS0188,CP003,DR206,1,16.0
FADS00480,FAS0189,CP006,DR324,5,16.0
FADS00481,FAS0190,CP007,DR285,4,16.0
FADS00482,FAS0190,CP005,DR197,3,16.0
FADS00483,FAS0190,CP004,DR256,4,16.0
FADS00484,FAS0190,CP001,DR255,2,16.0
FADS00485,FAS0191,CP006,DR265,2,16.0
FADS00486,FAS0191,CP002,DR296,5,16.0
FADS00487,FAS0192,CP002,DR323,1,16.0
FADS00488,FAS0192,CP001,DR338,4,16.0
FADS00489,FAS0193,CP005,DR199,5,16.0
FADS00490,FAS0193,CP001,DR295,3,16.0
FADS00491,FAS0193,CP004,DR196,2,16.0
FADS00492,FAS0193,CP005,DR263,2,16.0
FADS00493,FAS0194,CP005,DR344,5,16.0
FADS00494,FAS0195,CP003,DR183,2,16.0
FADS00495,FAS0195,CP007,DR223,2,16.0
FADS00496,FAS0195,CP002,DR202,4,16.0
FADS00497,FAS0196,CP007,DR198,3,16.0
FADS00498,FAS0196,CP007,DR318,3,16.0
FADS00499,FAS0196,CP005,DR320,2,16.0
FADS00500,FAS0197,CP007,DR343,4,16.0
FADS00501,FAS0197,CP005,DR252,5,16.0
FADS00502,FAS0197,CP003,DR350,5,16.0
FADS00503,FAS0198,CP001,DR262,1,16.0
FADS00504,FAS0198,CP002,DR344,3,16.0
FADS00505,FAS0198,CP003,DR248,3,16.0
FADS00506,FAS0198,CP001,DR345,1,16.0
FADS00507,FAS0199,CP006,DR192,5,16.0
FADS00508,FAS0199,CP005,DR234,1,16.0
FADS00509,FAS0200,CP003,DR185,1,16.0
FADS00510,FAS0200,CP003,DR208,3,16.0
FADS00511,FAS0201,CP007,DR348,5,16.0
FADS00512,FAS0201,CP005,DR238,4,16.0
FADS00513,FAS0201,CP002,DR221,3,16.0
FADS00514,FAS0201,CP004,DR256,1,16.0
FADS00515,FAS0202,CP003,DR202,4,16.0
FADS00516,FAS0202,CP003,DR349,4,16.0
FADS00517,FAS0202,CP002,DR278,5,16.0
FADS00518,FAS0203,CP006,DR245,5,16.0
FADS00519,FAS0203,CP001,DR284,4,16.0
FADS00520,FAS0204,CP006,DR236,2,16.0
FADS00521,FAS0205,CP006,DR318,5,16.0
FADS00522,FAS0205,CP005,DR188,4,16.0
FADS00523,FAS0205,CP001,DR237,2,16.0
FADS00524,FAS0206,CP006,DR323,1,16.0
FADS00525,FAS0206,CP007,DR336,4,16.0
FADS00526,FAS0206,CP002,DR195,1,16.0
FADS00527,FAS0207,CP006,DR328,2,16.0
FADS00528,FAS0208,CP006,DR262,3,16.0
FADS00529,FAS0208,CP003,DR253,1,16.0
FADS00530,FAS0209,CP007,DR188,5,16.0
FADS00531,FAS0210,CP004,DR330,2,16.0
FADS00532,FAS0210,CP005,DR314,5,16.0
FADS00533,FAS0210,CP002,DR228,2,16.0
FADS00534,FAS0210,CP007,DR208,1,16.0
FADS00535,FAS0211,CP005,DR292,3,16.0
FADS00536,FAS0211,CP003,DR220,5,16.0
FADS00537,FAS0211,CP004,DR298,5,16.0
FADS00538,FAS0211,CP003,DR248,3,16.0
